name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D130,0,0,0,0,0,0,0.99388185654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
"windows, gmt, writes, lines, apr, newsgroups, date, organization, subject, path",D131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938352773644,0,0,0,0,0,0,0,0.0512768559859,0,0,0,0,0,131
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,132
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992328042328,0,0,0,0,0,0,0,133
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D134,0,0.974561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"organization, writes, date, windows, newsgroups, subject, jehovah, would, lines, one",D135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726908223764,0,0,0,0,0.267633686567,0,0,0,0,0,0,0,0,135
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D136,0,0,0,0,0,0.994141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"newsgroups, windows, gmt, organization, apr, lines, subject, writes, date, path",D137,0,0,0,0,0,0,0.313043985842,0,0,0,0,0,0,0,0,0,0.675289347492,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"windows, writes, a86, university, b8f, organization, apr, one, gmt, newsgroups",D138,0,0,0,0,0,0,0,0,0,0,0.367423314991,0,0,0,0,0,0.582011966974,0,0,0,0,0,0,0.0473156205617,0,0,0,0,0,0,138
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D139,0,0,0,0,0,0,0,0,0,0.991049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D140,0,0,0,0,0,0.993192488263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"references, gmt, file, lines, path, date, max, newsgroups, apr, organization",D142,0,0,0,0.576522121258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418432833697,0,142
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D143,0,0.99462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D144,0,0,0,0,0,0,0,0,0.988492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
"max, b8f, a86, 1d9, lines, apr, newsgroups, date, organization, subject",D145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1099025953,0,0,0.480573290174,0,0,0,0,0.402437500352,0,0,0,0,0,145
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D146,0,0,0,0.985572139303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
"apr, lines, newsgroups, organization, date, subject, path, max, would, one",D147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158490482999,0,0,0,0.832620628112,0,0,0,0,0,147
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985572139303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993144208038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978518518518,0,0,0,150
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98141025641,0,0,0,0,0,0,0,0,0,0,0,0,0,151
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984895833333,0,0,0,0,0,0,0,0,0,0,0,0,0,152
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251419809592,0,0,0,0,0.737469079297,0,0,0,0,0,0,0,0,153
"max, lines, newsgroups, apr, date, organization, path, subject, windows, gmt",D154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319240559789,0,0,0,0,0.667613900305,154
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D155,0,0,0,0,0.975213675214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D156,0,0,0,0,0,0,0,0,0.98141025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D157,0,0,0,0,0,0,0.992676767677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984656084656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
"gmt, lines, path, writes, god, article, apr, newsgroups, subject, would",D159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868044244941,0,0,0,0,0,0,0,0,0,0,0.120141409067,0,0,159
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988211382114,0,0,0,160
"max, b8f, god, apr, lines, one, newsgroups, organization, path, subject",D161,0,0,0,0,0,0,0,0,0,0,0,0,0.993512304251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
"organization, date, subject, apr, lines, path, gmt, windows, references, newsgroups",D162,0,0,0,0,0,0,0.209693201243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78252902098,0,0,0,162
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992328042328,0,0,163
"max, path, b8f, a86, apr, university, 1d9, lines, giz, newsgroups",D164,0,0,0,0,0,0,0,0,0,0,0.684079090368,0,0,0,0,0,0,0,0,0.291359506123,0,0,0,0,0,0,0,0,0,0,164
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333333,0,0,0,165
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D166,0,0,0,0,0.968817204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
"max, b8f, god, apr, lines, one, newsgroups, organization, path, subject",D167,0,0,0,0,0,0,0,0,0,0,0,0,0.988888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
"lines, path, gmt, references, writes, apr, god, newsgroups, article, subject",D168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642312595463,0.350160522816,0,0,168
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
"max, god, files, one, organization, date, subject, lines, apr, gmt",D170,0,0.779240314359,0,0,0,0,0,0,0,0,0.0681099355574,0,0,0,0,0,0.0669092011971,0,0,0,0,0,0,0,0,0,0.0815334291449,0,0,0,170
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,171
"would, max, one, references, gmt, windows, organization, writes, lines, apr",D172,0,0,0.641642425766,0.220374439862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117983134372,0,0,0,0,0,0,0,172
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D173,0,0,0,0,0,0,0.996931216931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
"newsgroups, apr, path, date, organization, gmt, subject, lines, one, references",D174,0,0,0,0.199108399641,0.770784073478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984153005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992266666667,0,0,0,176
"windows, subject, newsgroups, lines, apr, path, would, date, organization, god",D177,0,0,0,0,0,0,0,0,0,0.389530825344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602881098776,0,0,0,0,177
"god, references, windows, subject, organization, apr, date, path, writes, lines",D178,0,0,0.0991276461805,0,0,0,0.661886122122,0,0,0.23406819891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,179
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997670682731,0,0,0,0,0,0,0,0,0,0,0,0,0,180
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993958333333,0,0,0,181
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993468468468,0,0,0,0,0,182
"gmt, file, lines, date, path, god, references, max, organization, apr",D183,0,0,0,0,0.0651285569812,0,0.491075111142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436596331876,0,183
"windows, writes, newsgroups, lines, apr, path, date, organization, mouse, subject",D184,0,0,0,0.171557841316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81616145693,0,0,0,0,0,0,0,184
"max, newsgroups, lines, apr, path, date, organization, subject, references, windows",D185,0,0,0,0.420079629397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568939978446,185
"god, jesus, one, references, newsgroups, windows, gmt, organization, apr, lines",D186,0,0,0,0,0.0822622811501,0,0,0,0,0,0,0,0,0,0.898849243586,0,0.0170479844663,0,0,0,0,0,0,0,0,0,0,0,0,0,186
"writes, mouse, organization, date, subject, lines, apr, path, gmt, windows",D187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925353729962,0,0,0,0.0631236362933,0,0,0,187
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D188,0,0,0,0,0,0,0.995524691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988888888889,0,0,0,0,0,0,0,189
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985128205128,190
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990522875817,0,0,0,0,191
"organization, date, subject, apr, lines, path, gmt, one, windows, references",D192,0,0,0,0,0.534752146628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450433038557,0,0,0,192
"a86, university, b8f, organization, date, subject, apr, lines, gmt, path",D193,0,0,0,0,0,0,0,0,0,0,0.649701693604,0,0,0,0,0.0749557090114,0,0,0,0,0,0,0,0,0,0,0.266064246869,0,0,0,193
"lines, apr, newsgroups, date, organization, subject, path, would, one, references",D194,0,0,0,0.0443771999134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22048243374,0,0.221925933504,0.506168438824,0,0,0,0,0,194
"references, gmt, windows, subject, newsgroups, lines, apr, path, would, date",D195,0,0,0,0.918217624927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765389293806,0,0,0,0,195
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992479129417,0,0,0,0,0,0,0,0,0,196
"windows, writes, newsgroups, lines, apr, path, date, organization, mouse, subject",D197,0,0,0,0.0302619755153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964404691151,0,0,0,0,0,0,0,197
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D198,0,0,0,0.99324009324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D199,0,0,0,0.1499679627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835673062941,0,0,0,0,0,0,0,0,199
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,200
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D201,0,0,0,0,0,0,0,0,0,0.991445427729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
"one, organization, date, subject, lines, apr, path, gmt, windows, newsgroups",D202,0,0,0,0.818207512173,0.130965293912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492026451789,0,0,0,202
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,203
"windows, know, gmt, would, writes, apr, organization, path, lines, article",D204,0,0,0,0,0,0,0,0.840923860119,0,0,0,0,0,0,0,0,0,0,0.154755152227,0,0,0,0,0,0,0,0,0,0,0,204
"path, subject, apr, max, god, references, image, newsgroups, lines, jpeg",D205,0,0,0,0.540530089993,0,0,0.239160531749,0,0,0,0,0,0,0,0,0,0,0.208621066569,0,0,0,0,0,0,0,0,0,0,0,0,205
"apr, god, lines, organization, path, subject, jesus, windows, gmt, date",D206,0,0,0,0,0,0,0,0,0.0826268310482,0,0,0,0,0,0.900706502285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
"organization, subject, date, lines, apr, gmt, path, windows, newsgroups, references",D207,0,0,0,0,0,0.0415742437262,0.0869808347384,0,0.0629518559996,0,0,0,0,0,0.170375597598,0,0,0,0,0,0,0,0,0,0,0,0.633950801271,0,0,0,207
"windows, gmt, apr, writes, path, max, b8f, a86, 1d9, lines",D208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970729846011,0,0,0.0213605494689,0,0,0,0,0,0,0,0,0,0,208
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98776371308,0,0,0,0,0,209
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992839506173,0,0,210
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D211,0,0,0,0,0,0.995503875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993144208038,0,0,0,212
"windows, gmt, writes, newsgroups, lines, apr, path, date, organization, mouse",D213,0,0,0,0.885261359793,0,0,0.0419723071475,0,0,0,0,0,0,0,0,0,0,0,0.0186941525189,0,0,0,0.0469683554035,0,0,0,0,0,0,0,213
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D214,0,0,0,0,0,0,0.973873873872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D215,0,0,0,0.972380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9918767507,0,0,0,0,0,0,0,216
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98862745098,0,0,0,0,0,0,0,0,0,217
"writes, gmt, one, references, windows, subject, newsgroups, lines, apr, path",D218,0,0,0,0,0,0,0,0,0,0.551212565219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417909167667,0.0264228215692,0,0,0,0,218
"date, organization, references, gmt, god, use, windows, newsgroups, lines, one",D219,0,0,0,0.637068327687,0,0,0,0,0,0,0,0,0,0,0,0.352325611707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D220,0,0,0,0,0,0,0.981761006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"max, windows, path, apr, references, gmt, b8f, a86, 1d9, newsgroups",D221,0,0,0,0.392749138769,0,0.490646248787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105066150905,0,0,0,0,0,0,0,0,0,0,221
"newsgroups, windows, gmt, organization, lines, apr, subject, god, writes, date",D222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570372440973,0.423866242155,0,0,0,0,0,0,0,0,0,0,0,0,0,222
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,223
"max, would, one, references, lines, newsgroups, apr, date, organization, path",D224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724760183398,0,0,0,0,0.262093916448,224
"gmt, lines, path, references, use, one, file, writes, god, newsgroups",D225,0,0,0,0.247467847884,0,0,0,0,0,0,0,0,0,0,0,0.364470276988,0.371605846271,0,0,0,0,0,0,0,0,0,0,0.013436284373,0,0,225
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994444444444,0,0,0,0,0,0,0,226
"file, article, one, writes, organization, date, subject, lines, apr, path",D227,0,0,0,0.0466798327096,0.190917293818,0,0,0,0,0,0,0,0,0.694117493049,0,0,0.0291876619561,0,0,0,0,0,0,0,0,0,0.0101502275261,0,0,0,227
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989015151515,228
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986384976526,0,0,0,0,0,0,0,0,229
"max, b8f, writes, god, apr, article, newsgroups, subject, would, windows",D230,0,0,0,0,0,0,0,0,0,0,0,0,0.763469045706,0,0,0,0,0,0,0,0,0,0,0,0.0651983746522,0,0,0.165844774764,0,0,230
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190819715476,0,0,0.974154743428,0,0,0,0,231
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D232,0,0,0,0.980272108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
"windows, would, writes, apr, path, organization, references, gmt, newsgroups, lines",D233,0,0,0,0.425022694258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565048227728,0,0,0,0,0,0,0,0,0,0,0,233
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993842887473,0,0,234
"references, gmt, windows, writes, newsgroups, lines, apr, path, date, organization",D235,0,0,0,0.870201651578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403703155,0,0,0,0,0,0,0,235
"max, a86, b8f, 1d9, god, one, jesus, writes, organization, date",D236,0,0,0,0,0.0684168727481,0.354318414747,0,0,0,0,0,0,0,0,0.40826163949,0,0.0311482500899,0,0,0,0,0,0,0.104903604748,0,0,0.0209214553502,0,0,0,236
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D237,0,0,0,0,0.986757990868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
"windows, subject, apr, lines, newsgroups, path, organization, would, date, god",D238,0,0,0,0,0,0,0.187242498647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802721659059,0,0,0,0,238
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D239,0,0,0,0,0,0,0.984408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D240,0,0,0,0.992839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D241,0,0,0,0,0.982738095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990705128205,0,0,0,242
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333333327,0,243
"references, gmt, file, lines, path, date, max, newsgroups, apr, organization",D244,0,0,0,0.868459998726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121395073738,0,244
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D245,0,0,0,0.979861111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
"one, path, gmt, jesus, lines, writes, apr, god, newsgroups, article",D246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953506665617,0,0,0,0.0252812131705,0,0,246
"would, apr, writes, path, organization, newsgroups, lines, date, article, subject",D247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988211382114,0,0,0,0,0,0,0,0,0,0,0,247
"a86, windows, 1d9, writes, lines, file, newsgroups, subject, apr, path",D248,0,0,0,0,0,0.686962208199,0.0244577432669,0,0,0,0,0,0.0424770346282,0.238078322548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D249,0,0.995354537206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D250,0,0,0,0.985128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
"windows, writes, one, apr, newsgroups, organization, path, subject, gmt, jesus",D251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489968390235,0,0,0,0,0,0,0.504541413687,0,0,0,0,0,0,251
"newsgroups, windows, gmt, organization, apr, lines, subject, writes, date, path",D252,0,0,0,0,0.24529930079,0.109849680585,0,0,0,0,0,0,0,0,0,0,0.639363213746,0,0,0,0,0,0,0,0,0,0,0,0,0,252
"windows, newsgroups, lines, apr, know, date, organization, path, gmt, subject",D253,0,0,0,0,0,0,0,0.988888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
"newsgroups, windows, gmt, organization, apr, lines, subject, writes, date, path",D254,0,0,0,0,0.0965184237763,0,0,0,0,0,0,0,0,0,0,0,0.892927556467,0,0,0,0,0,0,0,0,0,0,0,0,0,254
"max, image, lines, apr, newsgroups, date, organization, subject, jpeg, gmt",D255,0,0,0,0,0,0,0,0,0,0.297195098075,0,0,0,0,0,0,0.0639188795429,0.373746656857,0,0,0,0,0,0,0.258093295064,0,0,0,0,0,255
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986574074074,0,0,256
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,257
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D258,0,0,0.0400380349097,0,0,0,0.947517520646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D259,0,0,0.985353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
"would, writes, article, a86, university, b8f, god, max, jesus, lines",D260,0,0,0,0,0,0,0,0,0,0,0.327831498753,0,0,0,0.165249284705,0,0,0,0.420087568556,0,0,0,0,0,0,0,0,0,0,0.0769506344051,260
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983615819209,0,0,0,0,0,0,0,0,0,0,261
